2.564	0.220126	-0.00732751	
2.5888	0.220106	-0.00681215	
2.6137	0.220087	-0.00622944	
2.6385	0.22007	-0.0065964	
2.6633	0.220052	-0.00608373	
2.6882	0.220036	-0.00549783	
2.713	0.220021	-0.00598695	
2.7378	0.220004	-0.00511142	
2.7627	0.21999	-0.00525456	
2.7875	0.219976	-0.00499035	
2.8124	0.219962	-0.00452192	
2.8372	0.21995	-0.0046444	
2.862	0.219937	-0.00450427	
2.8869	0.219925	-0.00378926	
2.9117	0.219915	-0.00440065	
2.9365	0.219903	-0.00389618	
2.9614	0.219892	-0.00342306	
2.9862	0.219883	-0.00403451	
3.011	0.219872	-0.00292253	
3.0359	0.219864	-0.00366805	
3.0607	0.219854	-0.00304456	
3.0856	0.219845	-0.00269011	
3.1104	0.219838	-0.00330162	
3.1352	0.219829	-0.0026795	
3.1601	0.219822	-0.0025681	
3.1849	0.219815	-0.00269048	
3.2097	0.219807	-0.00243615	
3.2346	0.219801	-0.00232374	
3.2594	0.219794	-0.00243629	
3.2843	0.219788	-0.00183464	
3.3091	0.219783	-0.00232393	
3.3339	0.219776	-0.00219284	
3.3588	0.21977	-0.00146782	
3.3836	0.219766	-0.00244643	
3.4084	0.21976	-0.00158383	
3.4333	0.219755	-0.00171258	
3.4581	0.219751	-0.00183495	
3.4829	0.219746	-0.00121841	
3.5078	0.219742	-0.00183501	
3.5326	0.219737	-0.0013403	
3.5575	0.219734	-0.00110105	
3.5823	0.219731	-0.00171277	
3.6071	0.219726	-0.00134037	
3.632	0.219722	-0.000978758	
3.6568	0.21972	-0.00159051	
3.6816	0.219715	-0.000853001	
3.7065	0.219713	-0.00134585	
3.7313	0.219709	-0.000974885	
3.7562	0.219707	-0.00073412	
3.781	0.219705	-0.00122355	
3.8058	0.219701	-0.000974921	
3.8307	0.219699	-0.000611788	
3.8555	0.219697	-0.00110123	
3.8803	0.219694	-0.000853084	
3.9052	0.219692	-0.000611808	
3.93	0.21969	-0.00109684	
3.9549	0.219687	-0.000244728	
3.9797	0.219686	-0.00110128	
4.0045	0.219683	-0.000609374	
4.0294	0.219682	-0.000367101	
4.0542	0.219681	-0.000978944	
4.079	0.219678	-0.000609389	
4.1039	0.219676	-0.00036711	
4.1287	0.219675	-0.000856596	
4.1535	0.219673	-0.000243761	
4.1784	0.219672	-0.000734235	
4.2032	0.21967	-0.000487528	
4.2281	0.219669	-0.000244748	
4.2529	0.219668	-0.000611873	
4.2777	0.219667	-0.00060942	
4.3026	0.219665	0	
4.3274	0.219665	-0.000856636	
4.3522	0.219663	-0.000121886	
4.3771	0.219662	-0.000367133	
4.4019	0.219661	-0.000487548	
4.4268	0.21966	1.79068e-14	
4.4516	0.21966	-0.000611896	
4.4764	0.219658	-0.000243777	
4.5013	0.219658	-0.00012238	
4.5261	0.219657	-0.000489523	
4.5509	0.219656	-0.00048756	
4.5758	0.219655	0.000122382	
4.6006	0.219655	-0.000734293	
4.6254	0.219653	0.000121891	
4.6503	0.219653	-0.000367148	
4.6751	0.219652	-0.000365675	
4.7	0.219651	0.000244767	
4.7248	0.219652	-0.000611918	
4.7496	0.21965	-0.000121893	
4.7745	0.21965	0	
4.7993	0.21965	-0.000489539	
4.8241	0.219649	-0.000121894	
4.849	0.219648	-0.000122385	
4.8738	0.219648	-0.000365683	
4.8987	0.219647	0.000244772	
4.9235	0.219648	-0.000489544	
4.9483	0.219646	-0.000121895	
4.9732	0.219646	0.000244773	
4.998	0.219647	-0.000489546	
5.0228	0.219645	-0.000121896	
5.0477	0.219645	0	
5.0725	0.219645	-0.000367162	
5.0973	0.219644	0.000121896	
5.1222	0.219644	-0.000244775	
5.147	0.219644	-0.000121896	
5.1719	0.219643	0.000244776	
5.1967	0.219644	-0.000367164	
5.2215	0.219643	-0.000121897	
5.2464	0.219643	0.000244776	
5.2712	0.219643	-0.000489554	
5.296	0.219642	0	
5.3209	0.219642	0	
5.3457	0.219642	-0.000365693	
5.3706	0.219641	0.000367167	
5.3954	0.219642	-0.000489557	
5.4202	0.219641	0	
5.4451	0.219641	0.000244779	
5.4699	0.219641	-0.000367168	
5.4947	0.21964	-0.000121898	
5.5196	0.21964	0.000244779	
5.5444	0.219641	-0.00048956	
5.5692	0.219639	0.000365695	
5.5941	0.21964	-0.00036717	
5.6189	0.219639	0	
5.6438	0.219639	0.00024478	
5.6686	0.21964	-0.00024478	
5.6934	0.219639	-0.000121899	
5.7183	0.219639	0.000367171	
5.7431	0.21964	-0.000489561	
5.7679	0.219639	0.000243798	
5.7928	0.219639	-0.00012239	
5.8176	0.219639	-0.000121899	
5.8425	0.219639	0.000244781	
5.8673	0.219639	-0.000244781	
5.8921	0.219639	-0.000121899	
