2.8993	0.00104252	0.000208361	6.13189e-05	1.60099e-05	
2.94895	-0.00169638	-0.00033943	-9.978e-05	-2.61361e-05	
2.94895	0.00145766	0.000291516	8.57864e-05	8.69621e-06	
2.9986	-0.00123068	-0.000245993	-7.23426e-05	-1.91025e-05	
2.9986	0.00188446	0.000377039	0.000110891	2.88368e-05	
3.0483	-0.00164503	-0.00015074	-4.43287e-05	-1.17679e-05	
3.0483	0.00141877	0.00028604	8.4125e-05	2.18282e-05	
3.098	-0.00118123	-0.000412227	-6.88524e-05	-3.1902e-05	
3.098	0.000953223	0.000190506	5.66931e-05	1.44713e-05	
3.14765	-0.00160687	-0.000321525	-9.3896e-05	-2.49186e-05	
3.14765	0.00136864	0.000273702	8.11638e-05	7.17571e-06	
3.1973	-0.00114138	-0.000228127	-6.64688e-05	-1.78793e-05	
3.1973	0.0017949	0.000359133	0.00010625	2.73024e-05	
3.247	-0.00155592	-0.000133061	-9.08906e-05	-1.05601e-05	
3.247	0.00132943	0.000268016	7.88258e-05	2.02875e-05	
3.2967	-0.00109234	-0.000394464	-0.000116017	-3.06834e-05	
3.2967	0.000864007	0.000172647	5.07711e-05	1.29464e-05	
3.34635	-0.0015175	-0.000303658	-8.93109e-05	-2.36926e-05	
3.34635	0.00127963	0.000255918	7.5252e-05	3.30663e-05	
3.396	-0.00105209	-0.000210269	-6.18922e-05	-1.63281e-05	
3.396	0.00170554	0.000341261	0.000100317	2.61005e-05	
3.4457	-0.00146692	-0.000293376	-8.63235e-05	-9.02351e-06	
3.4457	0.00124015	0.000247876	7.28985e-05	1.9078e-05	
3.49535	-0.00189355	-0.000378866	-0.000111431	-2.91384e-05	
3.49535	0.00165416	0.000152658	4.48937e-05	1.17506e-05	
3.54505	-0.00142817	-0.000287936	-8.46876e-05	-2.21398e-05	
3.54505	0.0011907	0.000414008	6.93878e-05	3.18629e-05	
3.5947	-0.000962817	-0.00019242	-5.72702e-05	-1.479e-05	
3.5947	0.00161617	0.000323385	9.4431e-05	2.48887e-05	
3.6444	-0.00137798	-0.000275589	-8.17198e-05	-7.49783e-06	
3.6444	0.00115085	0.000230011	6.70158e-05	1.78582e-05	
3.69405	-0.00180417	-0.000360998	-0.000106805	-2.76074e-05	
3.69405	0.00156518	0.000134955	9.1417e-05	1.05433e-05	
3.74375	-0.00133887	-0.000269926	-7.93905e-05	-2.06001e-05	
3.74375	0.00110178	0.000396272	6.42025e-05	3.0651e-05	
3.7934	-0.000873554	-0.000174568	-5.19784e-05	-1.32623e-05	
3.7934	0.00152683	0.000305523	8.92197e-05	2.36676e-05	
3.8431	-0.00128902	-0.000257795	-7.64438e-05	-3.33684e-05	
3.8431	0.00106158	0.000212161	6.18091e-05	1.63076e-05	
3.89275	-0.0017148	-0.000343117	-0.000101507	-2.64079e-05	
3.89275	0.00147622	0.000117269	8.62291e-05	9.0051e-06	
3.94245	-0.00124956	-0.000251922	-7.40944e-05	-1.93918e-05	
3.94245	0.00101291	0.000378549	0.000111338	2.9109e-05	
3.9921	-0.000784378	-0.000156718	-4.60912e-05	-1.20673e-05	
3.9921	0.00143755	0.000287659	8.46052e-05	2.21158e-05	
4.0418	-0.00120011	-0.000240028	-7.05733e-05	-3.21691e-05	
4.0418	0.00097232	0.000194317	5.71985e-05	1.47677e-05	
4.09145	-0.00162552	-0.000325257	-9.56131e-05	-2.52001e-05	
4.09145	0.00138735	0.000277462	8.16341e-05	7.47785e-06	
4.1411	-0.00116032	-0.000231906	-6.82064e-05	-1.8173e-05	
4.1411	0.00181348	0.000362855	0.00010672	2.75798e-05	
4.1908	-0.00157452	-0.000136856	-4.02529e-05	-1.08591e-05	
4.1908	0.00134828	0.000271828	7.99489e-05	2.05771e-05	
4.2405	-0.00111121	-0.000398112	-6.47492e-05	-3.09601e-05	
4.2405	0.000883099	0.000176471	5.25433e-05	1.32404e-05	
4.29015	-0.00153622	-0.000307399	-8.97691e-05	-2.39806e-05	
4.29015	0.0012984	0.00025968	7.69988e-05	3.33402e-05	
4.3398	-0.00107107	-0.000214066	-6.23631e-05	-1.66211e-05	
4.3398	0.00172419	0.000344988	0.000102064	2.63839e-05	
4.3895	-0.00148563	-0.000119155	-8.67706e-05	-9.31966e-06	
4.3895	0.00125905	0.000253831	7.46579e-05	1.93701e-05	
4.4392	-0.00102232	-0.000380404	-0.000111881	-2.94189e-05	
4.4392	0.000793862	0.000158628	4.66554e-05	1.20458e-05	
4.48885	-0.00144699	-0.000289544	-8.51582e-05	-2.24283e-05	
4.48885	0.00120953	0.000241907	7.11259e-05	3.21443e-05	
4.5385	-0.000981807	-0.000196205	-5.7755e-05	-1.50801e-05	
4.5385	0.00163494	0.000327146	9.61713e-05	2.51781e-05	
4.5882	-0.0013967	-0.000279336	-8.2182e-05	-7.79013e-06	
4.5882	0.00116977	0.000233807	6.8768e-05	1.81534e-05	
4.63785	-0.00182288	-0.000364726	-0.000107272	-2.78881e-05	
4.63785	0.00158391	0.000138736	4.08041e-05	1.08403e-05	
4.68755	-0.00135773	-0.000273733	-8.05097e-05	-2.08875e-05	
4.68755	0.00112061	0.000399979	6.52972e-05	3.09369e-05	
4.7372	-0.000892578	-0.000178367	-5.31046e-05	-1.3551e-05	
4.7372	0.00154568	0.000309283	9.03213e-05	2.39604e-05	
4.7869	-0.00130782	-0.000261563	-7.75513e-05	-1.99567e-05	
4.7869	0.00108052	0.000215946	6.29168e-05	1.67678e-05	
4.83655	-0.00173362	-0.000346884	-0.000102621	-2.65272e-05	
4.83655	0.00149497	0.000121025	8.73194e-05	9.46568e-06	
4.88625	-0.00126847	-0.000255738	-7.52173e-05	-1.95156e-05	
4.88625	0.00103173	0.000382272	0.000112432	2.95622e-05	
4.9359	-0.000803297	-0.000160502	-4.72114e-05	-1.21912e-05	
4.9359	0.00145643	0.000291445	8.5714e-05	2.25744e-05	
4.9856	-0.0012189	-0.000243776	-7.1681e-05	-3.22869e-05	
4.9856	0.00099126	0.000198105	5.83095e-05	1.52256e-05	
5.03525	-0.00164438	-0.000329024	-9.67279e-05	-2.53224e-05	
5.03525	0.00140611	0.000281216	8.27335e-05	7.93548e-06	
5.0849	-0.00117921	-0.0002357	-6.93214e-05	-1.83005e-05	
5.0849	0.0018323	0.000366606	0.000107827	2.80306e-05	
5.1346	-0.00159332	-0.000140623	-4.13574e-05	-1.0987e-05	
5.1346	0.00136715	0.000275624	8.10668e-05	-2.17028e-05	
5.1843	-0.00113003	-0.00040186	-6.585e-05	-1.87e-05	
5.1843	0.000902018	0.00018025	5.36601e-05	-1.54618e-05	
5.23395	-0.00155512	-0.000311174	-9.08769e-05	-1.18384e-05	
5.23395	0.00131723	0.000263444	7.81053e-05	-2.4144e-05	
5.2836	-0.00108996	-0.000217842	-6.34731e-05	-2.07733e-05	
5.2836	0.00174305	0.000348764	0.000103173	-1.69023e-05	
5.3333	-0.00150441	-0.000122912	-8.7873e-05	-1.2753e-05	
5.3333	0.00127791	0.000257635	7.57741e-05	-2.71915e-05	
5.383	-0.00104115	-0.000384149	-0.000112982	-2.33489e-05	
5.383	0.000812774	0.000162397	4.77677e-05	-1.8885e-05	
5.43265	-0.00146587	-0.00029333	-8.62699e-05	-1.40319e-05	
5.43265	0.00122832	0.000245656	7.22325e-05	-3.14985e-05	
5.4823	-0.00100072	-0.000199997	-5.88669e-05	-2.70488e-05	
5.4823	0.00165378	0.000330914	9.72802e-05	-2.17868e-05	
5.532	-0.00141549	-0.000283091	-8.3289e-05	-4.28977e-05	
5.532	0.00118868	0.000237596	6.98786e-05	-3.83696e-05	
5.58165	-0.0018417	-0.000368484	-0.000108381	-3.31532e-05	
5.58165	0.00160271	0.000142499	4.19103e-05	-2.67983e-05	
5.63135	-0.00137662	-0.00027753	-8.16256e-05	-5.50657e-05	
5.63135	0.00113943	0.000403718	6.63991e-05	-5.00063e-05	
5.681	-0.000911463	-0.000182149	-5.4222e-05	-4.38937e-05	
5.681	0.00156454	0.000313063	9.14266e-05	-3.60115e-05	
5.7307	-0.00132662	-0.000265322	-7.86631e-05	-7.86631e-05	
5.7307	0.00109944	0.00021973	-7.4031e-05	-7.4031e-05	
5.78035	-0.0017525	-0.000350645	-6.70366e-05	-6.70366e-05	
5.78035	0.0015138	0.000124791	-5.76618e-05	-5.76618e-05	
5.83005	-0.00128734	-0.000259545	-0.000143039	-0.000143039	
5.83005	0.00105055	0.000386016	-0.000151453	-0.000151453	
5.8797	-0.000822238	-0.000164294	-0.000164294	-0.000164294	
5.8797	0.0014753	-0.000194894	-0.000194894	-0.000194894	
5.9294	-0.00123775	-0.00123775	-0.00123775	-0.00123775	
